smiles,gsk3
C=C(C)CNc1sc(C(=O)Nc2sc3c(c2C(=O)OC)CCC3)c(N)c1C(N)=O,0
COc1ccc(N2C(=O)CCC(C(=O)N3CCCCCC3)C2c2ccc(OC)c(OC)c2)cc1,0
CCCc1c(C(=O)Nc2ccc(C(F)(F)F)cc2)cnn1-c1ccccc1,0
O=C(NCCCNC(=O)c1ccco1)c1ccco1,0
COc1cc(NC(=O)c2cnn3c(C)cc(C)nc23)c(OC)cc1Cl,0
COc1ccccc1NC(=O)C1Cc2ccccc2CN1C(=O)c1ccco1,0
Cc1ccc(S(=O)(=O)NC(CO)C(=O)NC(Cc2ccc(O)cc2)C(=O)O)cc1,0
COc1ccc(C(=O)NN=c2oc3ccccc3cc2C(N)=O)cc1,0
COc1ccc(N2C(=O)C3CCCN3C2c2ccc(C)cc2)cc1Cl,0
COc1cccc(CN(C)CC2CCCN(CCc3ccc(Cl)cc3)C2)c1OC,0
COC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,0
CCOC(=O)C1C(COC(=O)C=Cc2cccc(OC)c2OC)=NC(=O)NC1C,0
CC(=O)OCCSc1c(O)nc2ccc(Cl)cc2c1-c1ccccc1,0
CN(C)C=c1sc2c(C#N)cc(C(=O)c3ccc(Br)cc3)n2c1=O,0
CCCCNC(=S)N(C)N=Cc1ccccc1C(=O)O,0
Cc1ccnc2nc(C(=O)OCCOc3ccccc3)nn12,0
CCCNS(=O)(=O)c1ccc(OCC(=O)N2CCCC2)cc1,0
Nc1nnc(SCC(=O)N2CCN(c3ccccc3)CC2)n1-c1ccccc1,0
COc1cccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)c1,0
Cc1ccc(-c2cc(C(=O)N3CCN(c4ncccn4)CC3)c3cc(Br)ccc3n2)o1,0
Cc1ccc(S(=O)(=O)N2CCN(c3ccccn3)CC2)cc1,0
O=C(CSc1nnc(Cc2ccccc2)o1)NCCc1ccccc1,0
O=C(NC1CCCCC1)C(c1ccccc1)N(Cc1ccco1)C(=O)c1csnn1,0
NC(=O)CC(NC(=O)c1ccc(Br)cc1)c1ccc(NC2CCCCC2)c([N+](=O)[O-])c1,0
O=C(COc1nsnc1N1CCOCC1)Nc1cccc(Cl)c1,0
CCCOc1ccccc1C(=O)N(Cc1ccco1)C1C=S(O)(O)=CC1,0
COC(=O)c1cccc(-n2nnnc2SCC(=O)Nc2nc3c(s2)CCCC3)c1,0
Cc1cc(S(=O)(=O)N(Cc2ccc(C(C)(C)C)cc2)Cc2cccs2)ccc1-n1cnnn1,0
COC(=O)CN(c1ccc(Cl)cc1C)S(C)(=O)=O,0
COc1cccc(-c2nnc3sc(-c4ccco4)nn23)c1,0
Cc1ccc(NC(=O)NNC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)c(C#N)c2=O)cc1,0
COc1ccc(C=NNC(=O)c2[nH]c3ccc(Br)cc3c2-c2ccccc2)cc1,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CC(C)OC(C)C3)CC2)cc1,0
Cc1ccc(S(=O)(=O)N(CC(=O)Nc2cccnc2)c2cccc(Br)c2)cc1,0
Cc1ccc(-n2nc(C)c3c(C)onc3c2=O)cc1,0
COC(=O)c1ccc(COC(=O)c2cnc(Cl)c(Cl)c2)cc1,0
O=C(Nc1ccccc1C(=O)Nc1ccccc1)c1ccccc1F,0
CCC(=O)c1ccc(OCC(=O)N(Cc2nnc(-c3ccccc3Cl)o2)C2CC2)cc1,0
COc1ccc2cc(C(=O)NCc3ccccc3)[nH]c2c1,0
CC(=O)c1ccc(NC(=S)N2CCN(CCO)CC2)cc1,0
O=c1[nH]c2ccsc2c(=O)n1-c1ccc(F)cc1,0
Cc1ccccc1OCCC(=O)N=C1C(=O)N(c2ccccc2)N(C)C1C,0
FC(F)(F)c1cc(N2CCN(Cc3ccccc3)CC2)c2ccccc2n1,0
COc1ccccc1CC(=O)N1CCC(n2nccc2NC(=O)C2CCOC2)CC1,0
COc1ccc(S(=O)(=O)NCCC(C)C)cc1OC,0
CN1C(CC(=O)Nc2ccc(Br)cc2)c2ccccc2CC1(C)C,0
CCOC(=O)CNC(=O)c1c2c(nc3ccccc13)CCCC2,0
COCCn1c(SCC(=O)N2CCCC2)nc2c3ccccc3nc-2c1O,0
Cc1ccc(NC(=O)COC(=O)CNC(=O)c2ccc(Cl)cc2Cl)cc1S(=O)(=O)N1CCOCC1,0
CCc1nnc(SCC(=O)Nc2ccc(C(C)=O)cc2)nc1CC,0
O=C(CSCc1ccc(F)cc1)NCc1ccc(F)cc1,0
O=C(Nn1cc(C(=O)N2CCN(c3ccccc3F)CC2)c2ccccc2c1=O)c1cnccn1,0
Cc1cc(NC(=O)c2cc3ccccc3o2)cc(C)c1OCC(=O)N1CCOCC1,0
O=C(C=Cc1ccccc1)Nn1cnnc1,0
COc1ccccc1N1C(=O)c2ccc(C(=O)Nc3ccccc3O)cc2C1=O,0
O=C(NCc1ccc(F)cc1)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,0
O=C(NCc1ccccc1)N1CCC(c2nc3ccccc3[nH]2)CC1,0
CC1=NC(C#N)C(C#N)=NC(c2c(F)cccc2Cl)C1,0
O=C(O)C(c1ccccc1)C1(O)CCCCC1,0
Cn1c(O)cc(N2CCN(CC(=O)N3CCCC3)CC2)c1O,0
COc1ccc(C=NNC(=O)c2ccc([N+](=O)[O-])cc2)cc1COc1c(F)c(F)cc(F)c1F,0
COc1cccc(CNC(=O)Cc2nc3nc(C)cc(C)n3n2)c1,0
COc1ccc(Br)cc1C(=O)NC(=S)Nc1ccc2[nH]c(O)nc2c1,0
CCc1ccc(-n2cc(-c3ccc([N+](=O)[O-])cc3)nc2S)cc1,0
CCOc1ccc(-n2c(O)c3c(c2O)C(c2ccc(OC)c(OC)c2)c2sc(O)nc2S3)cc1,0
O=C(NNC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1,0
CCP(=O)(CC)c1cccc(N)c1,0
O=C(c1cc2c(=O)n3ccccc3nc2s1)N1CCN(Cc2ccccc2)CC1,0
COc1cc2nc(COc3ccccc3[N+](=O)[O-])oc(=O)c2cc1OC,0
Cc1ccc(C(=O)N=C(Cc2cccs2)C(=O)NCC2CCCO2)cc1,0
Cc1cc2c(c(Oc3ccc(C(F)(F)F)cc3[N+](=O)[O-])c1)C1=CCCCC1C(=O)O2,0
Cc1nnc(C)n1N=Cc1cccc(Oc2ccccc2)c1,0
CCCCn1c(-c2ccc(OC)cc2)nc2c(=O)n(C)c(=O)[nH]c21,0
CC1C(=NC2=NC3(CCCCC3)Cc3ccccc32)C(=O)N(c2ccccc2)N1C,0
CCOC(=O)N1CCN(C(=O)CN(c2ccc(OCC)cc2)S(C)(=O)=O)CC1,0
CC1CCc2c(C(=O)OCC(=O)Nc3cccc(S(=O)(=O)N4CCCCCC4)c3)csc2C1,0
Cc1oc2ccc(O)cc2c1C(=O)OC(C)C,0
Cc1cc(C(=O)CN2C(=O)NC(C)(c3cccc(Br)c3)C2=O)c(C)n1Cc1ccco1,0
CCn1c(=O)cc(SCC(=O)NCc2ccc(C)cc2)c2ccccc21,0
COc1ccccc1NC(=O)CCn1c(=O)sc2ccccc21,0
COc1ccc(S(=O)(=O)N2CCOC2CNC(=O)C(=O)NCc2ccccn2)cc1C,0
CCCCC(CC)C(=O)NCc1ccccc1OC,0
O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NN=Cc1ccco1,0
COC(=O)C1=NNC(C(=O)c2ccco2)C1c1ccccc1,0
COc1cc(CC2=NC(=O)N(Cc3ccccc3F)C2=O)ccc1O,0
N#CCCN1CCN(C(=S)c2ccc(-c3ccc(Cl)cc3)o2)CC1,0
CCn1c2ccc(C)cc2c2nnc(NN)nc21,0
COc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2-n2cncn2)cc(OC)c1OC,0
CCOc1cc(-c2c(C(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)c(O)c(O)n2CCOC)ccc1O,0
Nc1nc(-c2ccccc2)c(-c2ccc([N+](=O)[O-])cc2)s1,0
CS(=O)(=O)c1ccc(NC(=O)Cn2c(O)c3c(c2O)CCCC3)cc1,0
O=C(c1cc2ccccc2oc1=O)N(Cc1ccccc1)C1C=S(O)(O)=CC1,0
COc1ccccc1C=CC(=O)NCC(=O)NN=Cc1ccc2c(c1)OCO2,0
Clc1ccc(-c2cc(COc3ccccc3)no2)cc1Cl,0
Cc1ccc(OCC(=O)c2cc(C)n(Cc3ccco3)c2C)c([N+](=O)[O-])n1,0
N=c1c(S(=O)(=O)c2ccc(Cl)cc2)cc2c(=O)n3ccccc3nc2n1C1CCCC1,0
COC(=O)c1cnn(-c2ccccc2)c1-n1cccc1C=O,0
CC1=CC(=C2C(=O)NC(=O)NC2=O)C=C(C(F)(F)F)N1Cc1ccccc1,0
COc1ccc(C(=O)Nc2ccnn2C2CCN(C(C)CSC)CC2)cc1,0
CC(CNC(=O)c1cc(COc2ccc3ncccc3c2)on1)c1ccccc1,0
CC(C)(C)c1ccc(C(=O)Nc2cccc(-n3cnnn3)c2)cc1,0
CC(C)(C)NC(=O)CCc1ncc(C(F)(F)F)cc1Cl,0
CCOC(=O)C1=C(c2ccccc2)N=C2SCC(=O)N2C1c1ccc(OC)c(OC)c1,0
CC1CN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCN2CCOCC2)CC(C)O1,0
CC(=NNC(=O)c1c(Br)c(C)nn1C)c1cccc(NC(=O)C2CCC2)c1,0
Cc1nonc1C(=O)NN=Cc1ccncc1,0
Cn1c(SCC(=O)Nc2ccccc2O)nnc1-c1ccco1,0
CCN(CC)CCCN(C(=O)c1ccco1)c1nc(-c2ccc(Cl)cc2)cs1,0
Cc1ccc(C)c(NC(=O)CN(C)C(=O)c2oc3c(Cl)cccc3c2C)c1,0
Cc1c(C(=O)OCC(=O)NCCN2C(=O)CSC2=O)oc2c1ccc1ccccc12,0
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccc2c(c1)OCCO2,0
Cc1nn(Cc2ccc(Cl)c(Cl)c2)c(C)c1NC(=O)c1sc2ccccc2c1Cl,0
CC1CCCN(C(C(=O)Nc2ccc(C(C)C)cc2)c2ccc3c(c2)OCO3)C1,0
Cn1nc(C(F)(F)F)c2cc(C(=O)N3CCOCC3)sc21,0
C=CCc1cccc2c1OC(=O)C(=NC(C)=O)C2,0
COc1cccc(-n2cc(CNCc3cn(C)nc3-c3ccccc3F)cn2)c1,0
Cn1c(=NCC(O)COc2ccccc2)sc2ccccc21,0
Nc1ccc(-c2nnc(-c3ccccc3)o2)cc1,0
Cc1ccc(NC(=O)NNc2cccc(Cl)n2)cc1,0
Cc1cccc(OCc2nnc(SCC(=O)NC3CCCC3)n2C)c1,0
O=C(O)c1ccc(NN=Cc2ccc(-c3ccccc3Cl)o2)cc1,0
COc1cc2c(cc1OC)N1C(=O)CC(OCC(=O)O)C3C4CC5(CCN5C(=O)C4=O)C2C31,0
COc1ccc(CCNC(=O)CCc2ccc(S(=O)(=O)NC(C)C)cc2)cc1,0
COc1ccc(CCNC(=O)c2nnn(CC(=O)Nc3ccccc3C)c2N)cc1OC,0
CCC(C)(C)n1nnnc1C(c1ccc(C)cc1)N1CCCC1,0
COc1ccc(CC(=O)Nc2ccc(N3CCOCC3)cc2)cc1S(=O)(=O)N1CCOCC1,0
CC1(C)NC(=O)N(CCOc2cccc(Oc3ccccc3)c2)C1=O,0
O=C(CSc1ncnc2c1oc1ccccc12)NC1CCCC1,0
CCC(=O)c1ccc(N2CCC(C)CC2)c(F)c1,0
COc1ccc(NC(=O)c2cc3c(s2)CCC3)cc1S(=O)(=O)N1CCOCC1,0
CC(C)c1csc(CN2CCC(n3nccc3NC(=O)Cc3ccccc3)CC2)n1,0
COc1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1,0
CCN(CC)c1ccc(NC(=O)Cn2c(C(C)NC(=O)c3ccc(C)cc3)nc3ccccc32)cc1,0
Nc1nc(-c2ccccc2)cc(-c2ccccc2O)n1,0
CCC(=O)N1CCc2cc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)ccc21,0
Brc1ccc2c(c1)C(OC1CN3CCC1CC3)c1ccccc1CS2,0
CC(=O)N1CC(C)Sc2ccc(S(=O)(=O)NCc3ccccc3Cl)cc21,0
CC1CCCCC1NC(=O)CSc1nnc(COc2ccccc2Cl)o1,0
COc1cccc(NC(=S)NNC(=O)Cn2nc([N+](=O)[O-])cc2C)c1,0
Cc1cc(-c2csc(N)n2)c(C)n1Cc1ccco1,0
CN1CCN(CCC(=O)NN=Cc2cc([N+](=O)[O-])ccc2OC(F)F)CC1,0
CCCc1c(C)nc(N2CCN(c3ccccc3OC)CC2)nc1O,0
COc1ccc(-c2[nH]ncc2CN2CCN(Cc3cccs3)CC2)cc1F,0
CCOc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)N(C(C)=O)CCO4)CC2)cc1,0
COCCC(=O)N1CCCC(CNS(=O)(=O)c2ccc(OC)cc2)C1,0
CN(Cc1ccnc2ccccc12)C(=O)C1CCC(=O)N(Cc2ccccc2F)C1,0
CC(=NNC(=O)Cn1nc(C)c([N+](=O)[O-])c1C)c1ccc(O)cc1,0
Cc1cc(C)nc(NN=Cc2ccncc2)n1,0
CCOc1ccc(C=NNc2cc(N3CCOCC3)nc(C)n2)c(O)c1,0
COc1ccccc1C=NNC(=O)c1cccc(NC(=O)c2ccccc2Cl)c1,0
COc1ccc(C=NNC(=O)c2ccc(COCC(F)(F)C(F)F)cc2)cc1,0
CCN(CC)C(=O)c1ccccc1NC(=O)c1ccccc1SC,0
CC(C(=O)N1CCOCCOCCOCC1)N1C(=O)c2ccccc2C1=O,0
Cc1ccc(C(=O)N=C(Cc2ccco2)C(=O)OCN2C(=O)c3ccccc3C2=O)cc1,0
CC1(C)Cc2c(C#N)c(NCC3CCCO3)nc(-c3ccco3)c2CO1,0
CCOC(=O)C1C(c2ccccc2)=NC(=S)NC1c1ccc(C)c([N+](=O)[O-])c1,0
Cc1nc(-c2ccc(S(=O)(=O)Nc3cccc(S(N)(=O)=O)c3)s2)cs1,0
CCn1c(=N)n(CC(O)c2cccs2)c2ccccc21,0
O=C(NC(=S)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1)c1cccs1,0
CC(C)C(=O)Nc1oc(-c2ccccc2)cc1C#N,0
O=C(CCCC1=NS(=O)(=O)c2ccccc2N1)NCCc1ccc(Cl)cc1,0
Cn1c(=O)[nH]c(=O)c2c1nc(N1CCC(Cc3ccccc3)CC1)n2Cc1ccccc1,0
COc1ccccc1N1CCN(C(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)CC1,0
COc1ccc(C(C(=O)NC2CCCC2)N(Cc2cccnc2)C(=O)Cc2cccs2)cc1OC,0
Cc1ccc(-c2nc(CS(=O)(=O)CC(=O)Nc3cc(F)ccc3F)c(C)o2)cc1,0
CCCn1c(CNC(=O)c2cccs2)nc2ccccc21,0
CC(NC(=O)c1ccc(Cn2cc([N+](=O)[O-])cn2)cc1)c1ccccc1,0
COc1cc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc(OC)c1OC,0
Cc1cccc(NC(=O)CC2CCC2)c1,0
Cc1nn(-c2ccccc2)c(N2CCCC2)c1C=NNC(=O)c1cc(-c2ccccn2)nc2ccccc12,0
Cc1ccc2nc(-c3cc(-c4ccccc4)no3)cn2c1,0
NC(=O)c1ccc(NC(=O)CSc2cn(CC(=O)N3CCOCC3)c3ccccc23)cc1,0
Nc1cc(C2CCCC2)nn1-c1ccccc1,0
O=C1N=C2SCCN2C(=O)C1C(c1ccc(Cl)cc1)C1C(=O)N=C2SCCN2C1=O,0
Cc1cc(=O)n2c(C(=O)Nc3ccc(C)c(C)c3)c(C(=O)Nc3ccccc3)sc2n1,0
Cn1c(=O)c(-c2ccccc2)nn2c3ccccc3nc12,0
Cc1cccn2c(CN3CCCN(C=O)CC3)c(C(=O)N(C)CCc3ccccc3)nc12,0
CNC(=O)c1nc(C)n(-c2ccc(Cl)cc2Cl)n1,0
COc1ccccc1CC(NC(C)=O)C(=O)NC1CCN(C(=O)Nc2ccc(F)cc2)CC1,0
COc1cc(CNc2ncn[nH]2)cc(Br)c1OC,0
OCC1(CCCc2ccccc2)CCN(Cc2cnc(N3CCOCC3)s2)CC1,0
CC(=O)Nc1nnc(SCc2cccc(F)c2)s1,0
CCOC(=O)c1c(-c2ccccc2)oc2ccc(OCC(=O)NNC(=O)CCC(=O)O)cc12,0
O=C(CNC(=O)c1ccco1)NCC(=O)OCc1ccc(F)cc1,0
CCOc1oc(O)c(Cl)c1Nc1ccc(C)cc1,0
CCc1ccccc1NC(=S)Nn1cnnc1,0
Clc1ccccc1-c1nnn(Cc2ccc(-c3nnn[nH]3)cc2)n1,0
Nc1nc(-c2ccccc2)c(N=Nc2ccc(Cl)cc2)s1,0
CC(=O)N1CCN=C1SCc1ccc(F)cc1,0
Cc1cc(C)n(-c2cc(C)c(C)cc2Br)n1,0
CCc1cccc(C)c1NC(=O)COC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,0
O=C(NCCCN1CCOCC1)C(=O)NCc1ccccc1,0
O=C(Cn1nnc(-c2cccs2)n1)NCc1ccco1,0
COc1ccc2nc(NC(=O)CSc3nc4cccnc4n3C)sc2c1,0
COc1cccc2cc(C(C)N(CCCN3CCOCC3)C(=S)Nc3ccc(C)c(C)c3)oc12,0
CC1CN(C(=O)c2c([N+](=O)[O-])cnn2C)CC(C)O1,0
Cc1ccc(C2CC(=O)Nc3c2ccc2ccccc32)cc1[N+](=O)[O-],0
CCOP(=O)(OCC)C(Nc1cccc([N+](=O)[O-])c1)c1ccccc1,0
CS(=O)(=O)N1CCN(Cc2ccccc2C(F)(F)F)CC1,0
COC(=O)CCc1nc2c(C#N)c(-c3ccc(Cl)cc3)ccn2n1,0
CCc1ccc(NC(=O)C(=O)NN=C(C)CC(=O)NCCOC)cc1,0
Cc1cc(C)c(OCC(=O)OCC(=O)NC2CCCCCCC2)c(C)c1,0
COc1ccc(OC)c(NC(=O)CCN2CCCCCC2)c1,0
CN1CCN(C(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,0
O=C(CN1c2ccccc2Sc2ccccc21)NN=Cc1ccc([N+](=O)[O-])cc1,0
COc1ccccc1C1CCN(C(=S)Nc2ccc(Br)cc2)CC1,0
Cc1ccc(SCCC(=O)Nc2cc(C)on2)cc1,0
O=C(CNC(=O)c1ccco1)OCc1ccc(Cl)cc1,0
CC(C)(C)c1cc(C=Nn2cnnc2)cc(C(C)(C)C)c1O,0
COc1ccc(CN(C(=O)c2oc3ccccc3c2C)C2C=S(O)(O)=CC2)cc1,0
CC(Cc1c[nH]c2ccccc12)NC(=O)OCC[N+](C)(C)C,0
CCn1c2ccccc2c2cc(C3N=C(N)Nc4nc5ccccc5n43)ccc21,0
Cn1cnc([N+](=O)[O-])c1Nc1ccc(O)cc1,0
Fc1cccc(NC(=S)NNc2ccccc2)c1,0
COc1ccc(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1OC,0
COc1ccc(C(=O)NCc2ccccc2)cc1Br,0
CCOc1ccccc1NC(=O)C(NC(=O)c1ccccc1F)C(C)C,0
Cn1c(=O)[nH]c2cccc3cccc1c32,0
CN(C)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,0
CCCCOc1ccc(C(=O)NCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,0
Cn1c(SCC(=O)c2ccc3c(c2)Cc2ccccc2-3)nnc1-c1ccccc1,0
O=C(Cc1ccc(-n2c(=O)c3ccccc3n(Cc3ccc(F)cc3)c2=O)cc1)NCC1CCCO1,0
COC(=O)C1CCN(C(=O)CCCOc2ccccc2)CC1,0
COc1ccc(C=NOCC(=O)NC(c2ccccc2)c2ccccc2)cc1OC,0
Cc1cccc(NC(=O)c2ccc3c(c2)OCCO3)n1,0
Cn1nccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1,0
Cc1ccc(Cn2ccc(NC(=O)c3cc(-c4ccco4)on3)n2)cc1,0
S=C1NCN(C2CCCCC2)CN1CCc1ccccc1,0
CC[n+]1c(C=Cc2ccc(N(C)C)cc2)ccc2ccccc21,0
Cc1csc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)n1,0
CN(Cc1ccccc1)C(=O)c1cc(O)nc2ccccc12,0
O=C(c1cccnc1)N1CCN(S(=O)(=O)c2cccs2)CC1,0
O=C(NCCCn1ccnc1)c1nc(Cn2cc([N+](=O)[O-])cn2)no1,0
CCc1cc(=O)oc2c(CNCc3c(F)cccc3Cl)c(O)ccc12,0
Cc1nc2ccc(S(=O)(=O)N(C)CC(=O)NCc3ccc4c(c3)OCO4)cc2s1,0
COc1ccc(Sc2ncnc3onc(C)c23)cc1,0
CC1(C)CC(=O)C(C(c2cccc([N+](=O)[O-])c2)C2C(=O)CC(C)(C)CC2=O)C(=O)C1,0
CCCCN(C(=O)c1cc(S(=O)(=O)N2CCCCCC2)ccc1OC)C1C(=N)N(CCC)C(=O)NC1=O,0
O=[N+]([O-])c1ncn(CCn2ncnc2[N+](=O)[O-])n1,0
Cc1csc(Nc2ccc(Cl)cc2)[n+]1-c1ccc(Cl)cc1,0
COCCn1c(SCC(=O)c2ccc3c(c2)OCCO3)nnc1C(C)C,0
CC1(C)Oc2ccc3ccc(=O)oc3c2C(N2CCCCC2)C1O,0
COCCNC(=O)Cn1cc(C=NNC(=O)c2ccc(Oc3ccc(O)cc3)cc2)c2ccccc21,0
COc1ccccc1C(=O)NC1CCN(C(=O)Nc2ccc(C)cc2)CC1,0
N#CC1(c2nc3ccccc3[nH]2)CC1c1ccc2c(c1)OCO2,0
Cc1cccc(OCC(=O)Nc2ccc(N3CCN(C(=O)c4ccccc4)CC3)cc2)c1C,0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0
CCOC(=O)c1cc2sc(C)cc2n1C(C)C(=O)OCC,0
Nn1c(SCC(=O)Nc2ccc3c(c2)OCO3)nnc1-c1ccccc1,0
COc1ccc(NCC(=O)NN=Cc2ccc3c(c2)OCCO3)cc1,0
COc1ccc(NC(=O)CSCC(=O)N(C)Cc2c(F)cccc2Cl)cc1,0
COc1ccc(OC)c(NC(=S)N2CCN(CC=Cc3ccccc3)CC2)c1,0
COc1ccc(-n2c(O)cc(N(C)CCc3ccc(OC)c(OC)c3)c2O)cc1,0
CC(=O)Nc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCCC3)c3ccccc23)cc1,0
O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)NCc1ccc(F)cc1,0
CN(CCC#N)CC(=O)Nc1ccc(NC(=O)CN(C)CCC#N)cc1,0
CCn1c(O)c2[nH]nc(C(=O)c3cnccn3)c2c1O,0
O=C1CN(C(=O)COC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)c2ccccc2N1,0
CC(=O)Nc1ccc(S(=O)(=O)NCCSc2ccccn2)cc1,0
O=C(Nc1ccccc1Cl)ON=Cc1ccncc1,0
CCOC(=O)Cc1csc(NC(=O)COc2ccccc2OC)n1,0
CC(=O)N=C(N)Sc1nc2ccccc2[nH]1,0
CCn1cc(C(=O)OCC(=O)Nc2cccc(Cl)c2Cl)c(=O)c2ccc(C)nc21,0
CCC(=O)NC(c1ccccc1)c1c(OC(C)=O)ccc2ccccc12,0
CN(C)c1cccc(C(=O)OCC(=O)NC2CCCC2)c1,0
CCOc1ccc(-c2nnn(CC(=O)NCc3ccc(OC)cc3)n2)cc1OCC,0
Cc1cc(Nc2cccc(F)c2)nc(N2CCOCC2)n1,0
CC(C)CNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1,0
Cc1n[nH]c(C)c1CCCCOc1ccccc1,0
COc1ccc(C(=O)ON=C2CCCc3nonc32)cc1,0
COC(=O)c1cc(NC(=S)Nc2cc(Cl)cc(Cl)c2)cc(C(=O)OC)c1,0
COCC1CCN(C(=O)c2cc(COc3ccc(-n4cncn4)cc3)on2)CC1,0
Fc1ccc(NCc2nnc(SCc3nnc(-c4ccccc4)o3)n2CC2CCCO2)cc1,0
Cc1nc(NC(=O)CSc2nnc3ccccn23)c(Cl)cc1Cl,0
COc1ccc(NC(=S)NC(NC(=O)CF)C(Cl)(Cl)Cl)c([N+](=O)[O-])c1,0
COC(=O)CSc1nccc(-c2cccs2)n1,0
CC(C)(C)NC(=O)c1cc([N+](=O)[O-])ccc1N1CCCCC1,0
CCCCC(=O)NC1=NC(=O)C(C)(C)S1,0
O=C1C(=Cc2cccc([N+](=O)[O-])c2)Oc2cc(O)ccc21,0
COc1ccc(CN2C(=NC(=O)COc3ccccc3)SC3C=S(O)(O)=CC32)cc1,0
CC(C)C(NC(=O)C1CCC(C(C)(C)C)CC1)C(=O)NCCCN1CCCCC1,0
O=C(Cn1cnc2sc3c(c2c1=O)CCCC3)NCC(=O)Nc1ccccc1F,0
CCOC(=O)C1CCN(C(=S)Nc2cccc(C)c2C)CC1,0
COC(=O)CCC=C(C)C(CNOCC1OC(c2ccccc2)C=CC1Oc1ccc(OC)cc1)=NS(=O)(=O)c1ccc(C)cc1,0
O=C(CCCN1C(=O)c2cccnc2Oc2ccc(Cl)cc21)N1CCCCC1,0
Cc1csc(NC(=O)C(C)Sc2nnc(-c3ccncc3)n2C)n1,0
C[n+]1ccn(C(=O)N(c2ccccc2)c2ccccc2)c1,0
C=CCn1c(P(=O)(O)c2ccccc2)nc2ccccc21,0
CCCn1c(NCc2ccccn2)nc2ccccc21,0
CC(=O)Nc1ccccc1OC(C)C(=O)NC(C)c1ccc(F)cc1,0
O=C(c1ccc(F)cc1)N(C(=O)c1ccc(F)cc1)c1ncccn1,0
O=C(Nc1nn[nH]n1)C12CC3CC(CC(C3)C1)C2,0
Cc1ccc(-c2nsc(SCC(=O)NCC3CCCO3)n2)cc1,0
Cc1nc2ncnn2c(O)c1NC(=O)c1cccc(OCC(C)C)c1,0
CC1CCCN(CCOc2ccc(Br)cc2)C1,0
Cc1ccccc1C(=O)NNC(=O)C1CCN(c2ncccn2)CC1,0
CCN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)C(C)Oc1ccc(Cl)cc1,0
CNc1nc(N)c([N+](=O)[O-])c(NCCO)n1,0
CCC(CC)c1nnc(NC(=O)c2cc(C(=O)OC)cc([N+](=O)[O-])c2)s1,0
Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,0
CCN(CC)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)NCCc1ccccc1)cn2C,0
Cc1cccc(C)c1-n1c(C)nn(CC2CC2)c1=O,0
CC(C)c1cc(C(F)(F)F)n2nc(C(=O)Nc3ccc4c(c3)OCO4)cc2n1,0
O=C(COC(=O)CCC(=O)c1cccs1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,0
Cn1c(SCC(=O)C(C)(C)C)nnc1-c1ccncc1,0
CCN1C(=O)CSC1=Nc1cccc(C(=O)O)c1,0
N#Cc1ccc(-c2csc(NC(=O)c3cc(-c4cccs4)nc4ccccc34)n2)cc1,0
O=C(NCc1cccnc1)c1ccc([N+](=O)[O-])cc1,0
CCOc1ccc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,0
CCc1nnc(NC(=O)CSc2nnc(-c3ccccc3OC)n2-c2ccccc2)s1,0
Oc1ccccc1CNc1cnc2ccccc2c1,0
CCc1ccc[n+](-c2nc(O)sc2C=NNC(N)=O)c1,0
