smiles,jnk3
CCOc1ccccc1N(CC(=O)Nc1ccc2c(c1)OCCO2)S(C)(=O)=O,0
Cc1ccc(-n2cc(C(O)N3CCN(C(=O)c4ccco4)CC3)cc2O)cc1,0
Cc1cc(C)n2c(SCc3ccc(C#N)cc3)nnc2n1,0
CCN(CC)CCNC(=O)c1c(C)oc2cc(Br)c(OC)cc12,0
CN(C)CCCn1c(O)c(O)c(C(=O)c2ccc3c(c2)OCCO3)c1-c1ccccn1,0
CCOC(=O)N1CCC(NC(=O)CN2C(=O)CSc3ncccc32)CC1,0
CNc1nnc(CSc2nc(C)cc(C)n2)s1,0
COc1ccc2c(-c3cccnc3)cc(O)nc2c1,0
CCCCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1C,0
CCN(CCNC(=O)Nc1ccc(Cl)cc1)c1ccccc1,0
COc1ccc(C(c2nnnn2C2CCCC2)N2CCN(C3CCCC3)CC2)cc1OC,0
CCN1C(=O)C2SC(C)C=C2N=C1SCC(=O)N1CCc2ccccc21,0
Cc1cccc(OCCCCc2c(C)n[nH]c2C)c1,0
CCCC(=O)Nc1ccc2c(c1)nc1n2CCOC1,0
CCC(c1nc2ccccc2c(=O)n1CCCn1ccnc1)N1C(=O)c2ccccc2C1=O,0
Cc1nn(CC(=O)Nc2ccc(C(=O)N(C)C)cc2)c(=O)c2ccccc12,0
NC(=O)CN1CCN(C(=O)NC2CCCCC2)CC1,0
CCc1nn(CC(=O)NCCCN2CCCC2=O)c(=O)c2cc3sccc3n12,0
Cc1cc(C)cc(NC(=O)N2CCC(c3nc4ccccc4o3)CC2)c1,0
O=C1NCC(CN(c2ccccc2)c2ccccc2)O1,0
Cc1ccccc1-n1c(O)cc(N2CCC(C(N)=O)CC2)c1O,0
COc1ccc(S(=O)(=O)N2CCN(c3ncnc4c(-c5ccccc5)nsc34)CC2)cc1,0
CC(C)C(NC(=O)NCc1ccco1)C(=O)O,0
Cc1cc(C)cc(C(=O)Cc2nc(O)cs2)c1,0
COCc1cc(C)nc(NC2CCCCC2)c1C#N,0
Cc1ccc(NC(=O)c2ccco2)cc1C,0
c1ccc(C(CN2CCOCC2)c2ccccc2)cc1,0
O=C(CSc1n[nH]c(-c2ccccc2)n1)c1ccc(O)c(O)c1,0
Cc1ccc(S(=O)(=O)NC(=O)NCc2ccc3c(c2)OCO3)cc1,0
CC(C)NC(=O)c1cc(=O)n(C)c(=O)n1C,0
Nn1c(SCC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)nnc1C(F)(F)F,0
Cn1c(=O)c2c(nc(SCCN3CCOCC3)n2Cc2ccc(F)cc2)n(C)c1=O,0
CC1=NC(SCC(=O)Nc2cccc(C)c2C)=C(C#N)C(c2ccco2)C1C(=O)Nc1ccccc1,0
CCOC(=O)n1ccc(C(=O)Nc2ccccc2F)n1,0
COc1ccc(C2(CNC(=O)c3ccc(Br)o3)CCOCC2)cc1,0
Oc1c2ccccc2c(Nc2ccc3nc(-c4cccnc4)[nH]c3c2)n1Cc1ccco1,0
CCCOc1cccc(C(=O)N(Cc2cccs2)C2C=S(O)(O)=CC2)c1,0
Cc1nc(O)nc(O)c1S(=O)(=O)N1c2ccc(F)cc2CCC1C,0
Cc1[nH]c2ccccc2c1C(=O)COC(=O)C1CC(=O)N(Cc2ccco2)C1,0
COc1ccc(OC)c(-c2c(C(=O)c3cccs3)c(O)c(O)n2-c2cc(C)on2)c1,0
Cc1ccc(N(CC(=O)N2CCn3c2nc2ccccc23)S(=O)(=O)c2c(C)n[nH]c2C)cc1,0
CCOC(=O)N1CCN(C(=O)CSc2nnc(COc3ccccc3)o2)CC1,0
O=C(CCN1CCN(C(=O)c2ccco2)CC1)Nc1ccc(F)cc1,0
COc1ccc(C(=O)C2CCCCC2=O)cc1,0
CS(=O)(=O)c1ccc(Cl)c(NC(O)c2cc(O)n(Cc3ccccc3)c2)c1,0
COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1,0
N#Cc1ccc(CN2C(=O)C(C#N)C3=CCCN3C2=O)cc1,0
Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)Nc1ccc2c(c1)OCO2,0
CCOc1cc(-c2noc(CCC(=O)N3CCOCC3)n2)ccc1OC,0
CCOc1ccc2nc(NC(=O)CSc3nnc(-c4ccncc4)n3CC3CCCO3)sc2c1,0
O=C(CSc1nnnn1-c1cccc2ccccc12)N1CCOCC1,0
O=C(NCc1cccs1)Nc1cccs1,0
N#Cc1cc2c(nc1SCc1cccnc1)CCCC2,0
COC(=O)C1CCN(C(=O)C2CCCCC2)CC1,0
O=C(CCn1c(=O)oc2ccccc21)NCc1ccco1,0
COc1cc(NC(=O)c2cccs2)ccc1NC(=O)c1ccco1,0
Cc1cccc(Cn2c(N3CCCCC3C)nc3c2c(=O)[nH]c(=O)n3C)c1,0
CCN(CC)CCOC(=O)c1ccc(N=CC2C(=O)CC(C)(C)CC2=O)cc1,0
CSCCC(NC(=O)c1ccc(=O)n(C)n1)c1nc2ccccc2[nH]1,0
CCCCc1nc2ccccc2c(NC(=O)CN2CCN(C)CC2)c1CCC,0
NC(=O)c1ccccc1N=CCC(=O)c1ccccc1,0
COC(=O)Cn1c(=NC(=O)CSC(C)=O)sc2ccccc21,0
Cc1ccc2nc3ccc(N4CCN(C)CC4)nn3c(=O)c2c1,0
Cc1cc(NC(=O)COn2nnc3ccccc32)no1,0
CS(=O)(=O)N1CCN(C(=O)c2ccccc2F)CC1,0
COc1ccc(C(OC(=O)c2ccco2)C(=O)NCC2CCCO2)cc1,0
CCOC(=O)COn1c(=O)c(=O)n(O)c2ccccc21,0
N#Cc1c(N)sc2c1CCCCCC2,0
Cn1cc(S(=O)(=O)Nc2ccc(F)cc2F)c(=O)n(C)c1=O,0
Cc1nc(O)[nH]c1CN1CCCCC1,0
CC(C)Cc1cc(C(=O)NCc2ccco2)no1,0
CCOc1ccc(C)cc1S(=O)(=O)n1ccnc1,0
COc1cccc(NC(=O)CSc2ccc3nnc(-c4ccncc4)n3n2)c1,0
CC(N)C12CC3CC(C1)CC(C(C)N)(C3)C2,0
CCNc1nc(N)nc(Oc2ccc(OCCOc3ccccc3)nn2)n1,0
COc1ccc(NC(=O)CSc2nccc(C)n2)cc1,0
O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1,0
COc1cc2cc(CN(C(=O)NC3CCCCC3)C3CCCC3)c(O)nc2cc1OC,0
Cc1n[nH]c2c(O)n(-c3ccc(Br)cc3)c(-c3cccnc3)c12,0
COCC(C)NCc1ccc(C)cc1C,0
Cc1nc(NC(=O)CSc2ccccc2N)sc1C,0
Cc1ccc(S(=O)(=O)NCc2ccncc2)cc1,0
CC(C(=O)NCc1ccccc1)N(CCN1CCOCC1)C(=O)c1snc(C(N)=O)c1N,0
CN(C)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0
O=C(CSCC(=O)N1CCCCC1)Nc1nc(-c2cccs2)cs1,0
Oc1cc(C(O)NCc2ccccc2)nc(N2CCCCC2)n1,0
Cn1c(=O)cc(SCC(=O)NCC2CCCO2)c2ccc(Cl)cc21,0
COc1cccc(-c2c(C(=O)c3cc4cccc(OC)c4o3)c(O)c(O)n2-c2cc(C)on2)c1OC,0
Cc1cc(NC(=O)C23CCC(C)(c4nc5cc(Cl)c(Cl)cc5nc42)C3(C)C)no1,0
Cc1noc(C)c1CSc1ncnc2sc3c(c12)CCC3,0
Oc1c2c(c(O)n1-c1cccc(-n3c(O)c4c(c3O)C3C=CC4C3)n1)C1C=CC2C1,0
Cc1cc(C(F)F)n2nc(C(=O)Nc3c(F)cc(F)cc3Br)nc2n1,0
COc1ccccc1C1c2c(c(O)n(-c3ccccc3)c2O)ON1c1ccccc1,0
CCSCCOC(=O)C1C(C)=NC(=O)NC1c1cccc(OC)c1OC,0
Cc1ccc(-c2noc(CCC(=O)Nc3ccccc3C)n2)cc1,0
Clc1ccc(C2Nc3ccccc3-n3cccc32)cc1,0
COC(=O)c1ccccc1NC(=O)CSc1ccccc1,0
CCn1c2ccccc2c2nnc(SCC(=O)c3ccccc3)nc21,0
COc1ccc2cc(CN(CCc3ccccc3)Cc3nnnn3CC3CCCO3)c(O)nc2c1,0
COc1cccc(-c2nc(C=S(O)(O)=CC(=O)NCCCN3CCc4ccccc4C3)c(C)o2)c1,0
COc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)CCN3C(C)=O)cc1OC,0
CCOCCCNS(=O)(=O)c1ccc(Br)cc1,0
Cc1cccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)c1C,0
Cc1ccc(N2Oc3c(O)[nH]c(O)c3C2c2ccco2)cc1,0
CCOc1ccc(-c2nnc(SCc3nnc(-c4ccccc4)o3)n2-c2ccccc2F)cc1,0
CCOC(=O)c1cccc(NC(=O)c2cnc3ccccc3n2)c1,0
O=C(CSc1ncnc2nc[nH]c12)c1ccc(Cl)cc1,0
CN(C)CCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
O=C(Cc1coc(-c2ccc(F)cc2)n1)NC1CCCCC1,0
CCC(=O)Nc1cccc(NC(=O)COc2ccc(OC)cc2)c1,0
CC1NC(=O)N=C1C(=O)CCCCC(=O)OCC(=O)Nc1ccccn1,0
CCCCCOC(=O)C1C2C=CC3(CN(CCCOC)C(=O)C13)O2,0
CCOC(=O)c1cnc2c(-c3ccccc3)cnn2c1N,0
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,0
CC=[SH](O)(O)N=CC(c1cccnc1)N1CCN(c2ccccc2OC)CC1,0
O=C(COc1ccccc1)N(Cc1ccco1)C1C=S(O)(O)=CC1,0
CN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCSc2nc3ccccc3s2)CC1,0
CCOc1ccccc1N1CCN(Cc2cccc(OC)c2OC)CC1,0
O=C(Cc1ccsc1)NCC(c1ccco1)N1CCCCC1,0
O=C(c1ccc2c(c1)OCO2)N(C1=CC=S(O)(O)=C1)c1ccccc1,0
c1ccc(-c2nnc3sc(-c4ccncc4)nn23)cc1,0
O=c1c(C=NC2C=S(O)(O)=CC2)c2ccccc2c(O)n1-c1ccccc1,0
CC1(C)CC(=O)c2sc(N=S(O)(O)=Cc3ccccc3)nc2C1,0
CCN1C(=N)C(C(=O)N2CCOCC2)SC1=S,0
O=C(NCc1ccccn1)C1CCN(S(=O)(=O)c2cccs2)CC1,0
COC(=O)c1ccccc1NC(=O)c1cc(-c2ccc(OC)c(OC)c2)on1,0
CC(C)CCn1c(CN2CCN(Cc3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0
COC(=O)Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O,0
COc1ccc(CNC2CCCCC2)cc1,0
O=C(Nc1ccc(OC(=O)c2cccnc2)cc1)c1cccnc1,0
Cc1ccc(N(CC(=O)Nc2ccc(F)cc2)S(=O)(=O)N2CCCC2)cc1,0
COc1ccc(Br)cc1CNC(=O)C1CCCN(c2nc3ccccc3o2)C1,0
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)COC,0
CCCc1cc(C(=O)Nc2cc(Br)ccc2O)no1,0
Nc1cc(C(=O)OCC(=O)NCc2ccco2)ccc1Cl,0
Cc1cccc2cc(COC(=O)c3cccnc3)c(O)nc12,0
Cc1ccc2c(c1)N(CC(=O)N1CCCCC1c1cccnc1)C(=O)CO2,0
Cc1ccc(S(=O)(=O)n2nc(-c3ccc(Cl)cc3)nc2NCc2ccco2)cc1,0
Cc1cc2n(n1)C(c1ccc(O)cc1)Nc1ccccc1-2,0
CN(CCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)CCc1ccccc1,0
Cc1ccnc2ccc(-c3nc4ccccc4o3)cc12,0
COC(=O)c1nc(NC(=O)c2ccc(Cl)cc2)n[nH]1,0
CCCSC1=NC(=O)CC(c2ccccc2C)C1C#N,0
Cc1cc(C)c2c(c1)-c1cc(C)nn1C(c1ccc3c(c1)OCO3)N2,0
O=C(c1ccc(S(=O)(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1)N1CCOCC1,0
CCC(=O)c1cccc2c1NC=C1C(=O)CC(C)(C)CC1=N2,0
CC(=O)Oc1ccc(NC(=O)C2CCCCC2)c(C(=O)O)c1,0
CCCNC(=O)Cn1cnc2sc(C(=O)N3CCCC(C(=O)OCC)C3)c(C)c2c1=O,0
COc1ccc2c(C)cc(SCC(=O)N3CCOCC3)nc2c1,0
Cn1c(O)cn2c3ccccc3nc12,0
O=C(CSc1nnc(CCCO)n1-c1ccccc1)Nc1nccs1,0
O=C(CSc1nnnn1-c1ccccc1)Nc1nc(-c2ccccc2)ns1,0
CC(=O)N1CCc2cc(C(=O)CN3CCCCC3)ccc21,0
CCOC(=O)C1CCN(C(=O)COc2cc(C)c(Br)c(C)c2)CC1,0
Cc1ccc(NC(=O)c2ccc3c(c2)N(CC(=O)N2CCCCC2)C(=O)C(C)(C)O3)cc1,0
CCn1c(SCC(=O)N2CCc3ccccc32)nnc1-c1ccncc1,0
CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCCC(C)C)c1ccco1,0
Cc1nc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c2c(C)c(C)sc2n1,0
O=C(OCc1ccc2c(c1)OCO2)c1ccc(S(=O)(=O)N2CCCC2)cc1,0
O=C(CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1)NCc1cccnc1,0
O=S(=O)(Nc1nc2ccccc2nc1NCc1ccco1)c1cccs1,0
COc1ccc(OC)c(-c2c(C(=O)c3ccco3)c(O)c(O)n2CCCN2CCOCC2)c1,0
CCOc1ccccc1-c1nc(-c2ccc(NC(=O)Cc3ccc(OC)cc3)cc2)no1,0
COc1ccc(OC)c(C(=O)CSc2nnc(-c3ccc(OC)c(OC)c3)o2)c1,0
C=C(C)c1ccc(C(C)(C)NC(=O)N2CCN(C)CC2)cc1,0
CCc1nnc(NC(=O)CSc2nnc(COc3ccc(C)cc3)n2-c2ccccc2)s1,0
Clc1ccccc1C1=Nn2c(nnc2-c2ccncc2)SC1,0
CC(C)Cc1nc2[nH]nc(N)c2c2c1CCC2,0
CCOc1cc(C=Nn2cnnc2)cc(Br)c1O,0
Cc1cc(Nc2ccccc2Br)n2nc(C)nc2n1,0
Nn1cnnc1SCC(=O)Nc1ccc(C2CCCCC2)cc1,0
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0
CCOCCCNCC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0
CCC(Sc1nc(O)c(C#N)c(-c2ccccc2)n1)C(=O)Nc1cc(C)on1,0
COc1cccc2cc(-c3nnc(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)n3N)oc12,0
Cc1ccccc1-c1nc(CN2CCC(C(=O)NC3CCN(Cc4ccccc4)CC3)CC2)c(C)o1,0
CCCCCCSC1=NC(=O)CC(c2ccc(O)cc2)C1C#N,0
COC(=O)c1sccc1NC(=O)c1csc(C)c1,0
Cn1c(C(C#N)C=Nc2ccccn2)nc2ccccc21,0
Cc1cc(N(C)C)c(C#N)c(N2CCOCC2)n1,0
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3nc4cc(C)ccc4o3)c2)cc1,0
CCOC(=O)CSc1nc(N)c(C#N)c(CC(C)C)c1C#N,0
O=C(CSc1cc(Cl)ccc1Cl)NCC1CCCO1,0
OC(COc1ccc2c(c1)CCC2)Cn1cnc2ccccc21,0
Cc1sc2nc(SCC(=O)NCCOCCO)n(C)c(=O)c2c1C,0
O=C(NC1CCCCCC1)C1CCN(C(=O)Cc2ccccc2)CC1,0
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1ccc(=O)n(Cc2ccccc2)n1,0
Nc1nc(CN2CCN(c3ccccn3)CC2)nc(Nc2ccc(F)cc2)n1,0
Cc1ccc(S(=O)(=O)N2CCCC(C(=O)NCC3COCCO3)C2)cc1,0
O=C(O)c1ccc2cccc(Cl)c2c1O,0
CCn1c2ccccc2c2cc(NC(=O)CSc3nnc(-c4ccccc4OC)n3N)ccc21,0
CCN(CC)CCNC(=O)C(C(=O)c1ccccc1)n1ccccc1=O,0
Cc1nnc(SCC(=O)Nc2ccccc2NC(=O)CSc2nnc(C)s2)s1,0
Cc1cc(C)cc(-n2nnc(C(=O)NCc3ccco3)c2N)c1,0
Cc1cc(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc(Cl)c(Cl)c2)N3)no1,0
CCCOc1c(Br)cc(C(=O)NCC)cc1OC,0
Oc1cc(NCc2ccncc2)c(O)n1-c1ccc(Cl)cc1,0
Cc1c(C)c2cc(Cl)c(OCc3nn[nH]n3)cc2oc1=O,0
CNc1oc(-c2ccc(Cl)cc2)nc1C#N,0
CCOc1cccc(NC(=O)C2CC(=O)N(C)C(=Nc3ccccc3)S2)c1,0
CCOC(=O)N1CCC(NC(=O)C2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)CC1,0
Cc1nn(-c2ccccc2)c2nc(N)c(C#N)c(-c3ccc(F)cc3)c12,0
O=C(Cn1cnc2c(cnn2-c2ccc(F)cc2)c1=O)N1CCN(c2ccccc2F)CC1,0
O=C(COC(=O)C1COc2ccccc2O1)NC(=O)NC1CCCC1,0
Nn1c(SCC(=O)N2CCCCC2)nnc1-c1ccncc1,0
O=C(Oc1ccc2c(c1)OCO2)c1cccs1,0
Cc1ccc2c(c1)nnn2C1CCN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,0
CN1CCN(S(=O)(=O)c2ccc(Sc3nnc(-c4cccs4)n3-c3ccccc3)nc2)CC1,0
CCn1c(C(C)NC(C)=O)nc2ccccc21,0
CCOC(=O)c1sc(-n2c(O)c(O)c(C(=O)c3ccco3)c2-c2ccccc2)nc1C,0
O=C(Nc1nccs1)C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,0
Cc1nc2ccc(-c3ccccc3)cc2o1,0
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N1CCN(S(C)(=O)=O)CC1,0
O=C(O)CC1=C2CC3CC(C2)CC1C3,0
Cc1cc(C(=O)NCc2cccnc2)n(-c2ccccc2)n1,0
Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1S(=O)(=O)N1CCN(CCO)CC1,0
CCOC(=O)Cn1cc(-c2ccccc2)nn1,0
COc1ccccc1N(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)NCc2ccco2)cc1,0
CCCCN(CC)S(=O)(=O)N1CCC(C(=O)NCc2ccc(F)cc2)CC1,0
CCN(CC)c1ccc2c(c1)OC(=N)C(C#N)C2c1cccnc1,0
O=C1CC(C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)C2(CCCCC2)O1,0
CCn1c(SCC(=O)c2ccc(Cl)s2)nnc1-c1cccs1,0
O=C(CSCc1ccco1)c1cccs1,0
Cc1ccc(-n2nnc3c(=O)n(CC(=O)N4CCOCC4)cnc32)cc1,0
CCn1c(SCC(=O)Nc2cc(C)on2)nc2c1c(=O)n(C)c(=O)n2C,0
Cc1csc(NC(=O)c2cc3c(s2)-c2ccccc2OC3)n1,0
Cc1ccc(N(CC(=O)Nc2ccc3c(c2)OCCO3)S(=O)(=O)c2c(C)noc2C)cc1,0
CCN(CC)C(=O)c1cc2cc(Br)ccc2oc1=O,0
O=C(CSc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCCO2,0
O=C(CSc1ncnc2c1nnn2-c1ccc(F)cc1)NCC1CCCO1,0
O=C(CC1SC(=O)N(c2ccccc2)C1=O)Nc1ccccc1,0
CCOC(=O)C(CC)(CCC(=O)Nc1nncs1)C(=O)OCC,0
Cc1csc(Cn2c(CN(C)C)nc3ccccc3c2=O)n1,0
COc1ccccc1NC(=O)N1CCN(c2ccc3nncn3n2)CC1,0
CN1CCc2c(c3c(n2C)CCN(C)C3c2cccnc2)C1c1cccnc1,0
Cc1ccccc1-c1nc2cc(N)ccc2o1,0
CCCCn1c(-c2ccccc2)nnc1-c1ccccc1,0
Cc1ccccc1OCC(=O)N(Cc1ccc(N(C)C)cc1)C1C=S(O)(O)=CC1,0
COC(=O)c1c(C(C)=O)cnc2ccc(Br)cc12,0
CCN1C(=O)C2(Nc3ccccc3-c3nc4ccccc4n32)c2cc(OC)ccc21,0
COc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1,0
COc1ccccc1N1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC(C)C)CC1,0
CCSc1nnc(NC(=O)CCNS(=O)(=O)c2cc(Br)cnc2N)s1,0
O=C1C2CCCN2C(c2cccc(F)c2)N1c1cccc(Cl)c1,0
Cc1ccc(C=S(O)(O)=CCC(=O)N2CCC3(CC2)OCCO3)cc1,0
Cc1nc2ccccc2c(O)c1CN1CCCCC1,0
Cc1cccc(C(=O)OCc2cc3ccccc3nc2O)c1,0
CCCOc1ccccc1NC(=O)c1ccc(N)cc1,0
Cc1ccc(C(=O)NC(C)(COc2nonc2C)COc2nonc2C)cc1,0
O=C(CCCCCN1C(=O)c2ccccc2C1=O)Nc1nccs1,0
CN(C)c1ccc(C2NCCS2)cc1,0
N#Cc1c(-n2cccc2C=NO)sc2c1CCCC2,0
CCOc1cc(S(=O)(=O)N2CCOCC2)ccc1F,0
O=C(NCCCn1ccnc1)c1csc2ccccc12,0
CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccccc1,0
CCOC(=O)Nc1ccc2c(c1)nc(CN1CCOCC1)n2C,0
Cn1c(C(=O)O)c(CC(=O)Nc2ccc(F)cc2F)c2ccccc21,0
CCOc1cccc2cc(-c3csc(NC(=O)CCC(=O)N4CCN(C)CC4)n3)c(=O)oc12,0
CC(C)(C)c1cc(NC(=O)c2cccnc2)no1,0
CC(CCc1ccco1)NC(=O)Cn1ncc2c1-c1ccccc1OC2,0
CC(=O)OCc1c(F)c(F)c(-n2nc(C)cc2C)c(F)c1F,0
O=C(NCCc1ccc(Cl)cc1)C1CCN(C(=O)c2sccc2-n2cccc2)CC1,0
CCOCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(C)cc1,0
COc1cccc2cc(C(C)N(CCCN3CCOCC3)C(=O)Nc3ccccc3)oc12,0
CCc1nc(C)cn1S(=O)(=O)c1ccc(Cl)c(Cl)c1Cl,0
CCOC(=O)N1CCN(C(=O)CCCn2c(=O)[nH]c3ccccc3c2=O)CC1,0
CCCCP(=O)(CCCC)c1ccccc1C(=O)O,0
CCCn1c(N2CCN(Cc3cccc(C)c3)CC2)nc2c1c(=O)[nH]c(=O)n2C,0
OC(=CSc1n[nH]c(-c2ccncc2)n1)NC1C=S(O)(O)=CC1,0
Cc1noc(C)c1CSc1nc2ccccc2n1C,0
CCSc1ncc(Cl)c(C(=O)N(Cc2ccc(N(C)C)cc2)C2C=S(O)(O)=CC2)n1,0
COc1cc(C2Nc3ccccc3C(=O)N2c2ccccc2OC)ccc1O,0
Cc1[nH]c2ccccc2c1C=NO,0
O=C(CCN1C(=O)c2ccccc2C1=O)Nn1cnnc1,0
O=C1CC(c2ccccc2)CC(=O)C1C=NCCN1CCNCC1,0
CCOC(=O)c1ccc(NC(=O)CN2CCc3ccccc3C2)cc1,0
Cc1c(C(=O)O)oc2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc12,0
CC(C)OC(=O)c1cc(NC(=O)C2C3CCC(O3)C2C(=O)O)cc(C(=O)OC(C)C)c1,0
CCCCCCC(=NO)c1ccccn1,0
O=C(NCC1CCCO1)c1c(O)nc2c(c1O)CCCC2,0
Cc1cc(C)nc(Sc2c(C)nn(-c3ccccc3)c2C)n1,0
O=C(NC(C(=O)c1ccccc1)N1CCOCC1)c1ccccc1,0
Cc1cc(=O)[nH]c(=S)n1-c1ccccc1,0
Cc1c2cnnc(O)c2c(C)n1Cc1ccc(F)cc1,0
CC1CC(c2ccccc2)n2nc(NC(=O)c3cccs3)nc2N1,0
Cc1ccc(CCNC(=O)C2CCCN(S(=O)(=O)c3c(C)nn(C)c3C)C2)cc1,0
CCCC(=O)Nc1cccc(-c2nc3cc(C)c(C)cc3o2)c1,0
Cc1ccc(CNC(=O)COC(=O)c2c(C)noc2C)cc1,0
Cn1nc(C(=O)N2CCCC2)c2ccccc2c1=O,0
O=C(OCc1cc(Cl)ccc1OC(F)F)c1cc(S(=O)(=O)O)ccc1O,0
COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)Nc2ccc(Cl)cc2)cc1,0
Cc1nc(N)sc1-c1csc(Nc2ccc(Cl)cn2)n1,0
COC(=O)C(O)(c1c(C)nn(-c2ccccc2)c1O)C(F)(F)F,0
COc1ccc(OC)c(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)c1,0
CN(C)CCCn1c(O)c(O)c(C(=O)c2ccc(S(=O)(=O)N(C)C)cc2)c1-c1ccncc1,0
CC(NC(=O)c1ccco1)c1ccc2c(c1)OCCO2,0
O=C(CN1C(=O)CSC1=O)NC1CCCCC1,0
CN(C)Cc1nc2ccccc2c(=O)n1Cc1nc(C(C)(C)C)cs1,0
COc1cc(C(=O)Nc2nc(OC)c(-c3ccccc3)c(OC)n2)cc(OC)c1OC,0
O=C(NCc1cccs1)c1nn2cccnc2c1Cl,0
Fc1ccc(F)c(CN2CCN(c3ncccn3)CC2)c1,0
CCOc1ccc(NC(=O)C2=C(C(=O)O)CCCC2)cc1,0
Cc1ccc(O)c(NC(=O)CCCC(=O)O)c1,0
CC(=O)c1ccc(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)cc1,0
Cc1cc(Cl)ccc1OCCCC(N)=O,0
CCC(C)OC(=O)C1C(C)=NC(=O)NC1c1ccc(F)cc1,0
COc1ccc(N2CCN(C(=O)CCn3nnc4ccccc43)CC2)cc1,0
O=C(NCC1CCCO1)C1CCC(N2C(=O)c3ccccc3C2=O)CC1,0
Cc1ccc(S(=O)(=O)NC(C)C(=O)Nc2ccc(C(N)=O)cc2)cc1,0
Cc1noc(NS(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)c1C,0
COc1cccc2cc(C(=O)c3c(O)c(O)n(Cc4ccco4)c3-c3cccnc3)oc12,0
CSC1=NC(NCCCO)c2c(sc3c2CC(C)(C)OC3)N1,0
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCc2ccccc2C1,0
CCOC(=O)CCc1c(C)c2ccc(OCc3nn[nH]n3)c(C)c2oc1=O,0
C#CCN1C(=O)C(O)(CC(=O)c2cccc(OC)c2)c2ccccc21,0
COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC,0
Fc1ccc(Br)cc1C1CC(c2ccc(Br)s2)=Nc2ncnn21,0
CC(C)(C)OC(=O)N1CCC(c2c(C(=O)O)cnn2-c2ccc(Cl)cc2)CC1,0
CC(=O)c1cccc(OCC(O)CN2CC=C(c3ccccc3)CC2)c1,0
CC1CN(c2nn3c(=O)c4ccccc4nc3c3ccccc23)CC(C)O1,0
Cc1ccc(Nc2c3ncccc3c(O)n2C2CCCCC2)cc1,0
Cc1ccc2nc(C)c(CN(C)C3CCN(C)CC3)c(O)c2c1,0
CC(=O)c1ccc(OCC(O)CN2CCCC(C)C2)cc1,0
Cc1nnc2ccc(N3CCC(C(N)=O)(N4CCCCC4)CC3)nn12,0
CN1C(=O)CCC1(O)c1ccccc1,0
O=C(CSc1nnc(-c2cccs2)o1)c1cccs1,0
O=C(NCCc1ccccc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,0
